"","time","date","country","iso3","risk_mean","risk_sd","Risk_p_mean","Risk_p_sd","stringency_index"
"6558",19179,2022-07-06,"Central African Republic","CAF",0.00232206009586284,0.000441716572859615,0.00295052108750043,0.000561266293341315,21.3
"6559",19179,2022-07-06,"Chile","CHL",0.173225958832349,0.0165812307495732,0.236712160197251,0.0226581453260087,26.82
"6560",19179,2022-07-06,"China","CHN",8.60953497930293e-05,2.90319816663558e-05,0.000326242325854601,0.000110011298470465,73.61
"6561",19179,2022-07-06,"Colombia","COL",0.108612095059013,0.0416091485875229,0.134821369239093,0.0516498865287027,19.44
"6562",19179,2022-07-06,"Congo","COG",0,0,0,0,35.27
"6563",19179,2022-07-06,"Costa Rica","CRI",0,0,0,0,11.11
"6564",19179,2022-07-06,"Croatia","HRV",0.00260687534843367,0.000881558835028008,0.00306007201365614,0.00103481492549361,14.81
"6565",19179,2022-07-06,"Cuba","CUB",0,0,0,0,18.52
"6566",19179,2022-07-06,"Cura鑾絘o","CUW",0,0,0,0,15.65
"6567",19179,2022-07-06,"Cyprus","CYP",0,0,0,0,14.81
"6568",19179,2022-07-06,"Czechia","CZE",0.122330256615966,0.0213028419644693,0.143596967503189,0.0250062706473404,14.81
"6569",19179,2022-07-06,"Democratic Republic of the Congo","COD",0.0268174807448745,0.00411660677276415,0.0361811666822376,0.00555397567831104,25.88
"6570",19179,2022-07-06,"Denmark","DNK",0.237179882958254,0.0152355829663207,0.266824033027623,0.0171398165894034,11.11
"6571",19179,2022-07-06,"Dominican Republic","DOM",0.0014515803573325,0.000276314848904163,0.00153703976845881,0.000292582432130625,5.56
"6572",19179,2022-07-06,"Ecuador","ECU",0.120961994351542,0.0431889708716681,0.161025019104822,0.0574933052072258,24.88
"6573",19179,2022-07-06,"Egypt","EGY",0,0,0,0,37.96
"6574",19179,2022-07-06,"El Salvador","SLV",0,0,0,0,24.81
"6575",19179,2022-07-06,"Estonia","EST",0.0175533687310845,0.00296936310887152,0.0197472929813078,0.00334049174133369,11.11
"6576",19179,2022-07-06,"Finland","FIN",0.0146901566709822,0.00144657739255595,0.0193469730949324,0.00190514604577368,24.07
"6577",19179,2022-07-06,"France","FRA",0.403779480794714,0.0310808493566703,0.497142921441411,0.0382674825863954,18.78
"6578",19179,2022-07-06,"Georgia","GEO",0.00146230096933453,0.00141551680593951,0.00164506802715101,0.00159243650122569,11.11
"6579",19179,2022-07-06,"Germany","DEU",0.67688635229105,0.0410047745401964,0.794560807948175,0.0481333190987163,14.81
"6580",19179,2022-07-06,"Ghana","GHA",0.00686565549402147,0.000962141654634709,0.0121580582504365,0.00170381026143919,43.53
"6581",19179,2022-07-06,"Gibraltar","GIB",0.00617562139413034,0.0353399183518298,0.00852750813881572,0.0487985616567659,27.58
"6582",19179,2022-07-06,"Greece","GRC",0.149158916583455,0.0161441864350467,0.196442666381477,0.0212619339326309,24.07
"6583",19179,2022-07-06,"Greenland","GRL",0,0,0,0,11.11
"6584",19179,2022-07-06,"Guadeloupe","GLP",0,0,0,0,18.78
"6585",19179,2022-07-06,"Guam","GUM",0,0,0,0,32.02
"6586",19179,2022-07-06,"Guatemala","GTM",0.107005919722785,0.0180678897268535,0.187927502147497,0.0317314536825668,43.06
"6587",19179,2022-07-06,"Guyana","GUY",0,0,0,0,24.87
"6588",19179,2022-07-06,"Honduras","HND",0,0,0,0,30.38
"6589",19179,2022-07-06,"Hungary","HUN",0.223028755138629,0.0169278862443283,0.223028755138629,0.0169278862443283,0
"6590",19179,2022-07-06,"Iceland","ISL",0.069034157077604,0.0409449318975845,0.0776624559316054,0.0460624726038751,11.11
"6591",19179,2022-07-06,"India","IND",0,0,0,0,37.04
"6592",19179,2022-07-06,"Indonesia","IDN",0,0,0,0,29.83
"6593",19179,2022-07-06,"Iran (Islamic Republic of)","IRN",0,0,0,0,53.97
"6594",19179,2022-07-06,"Ireland","IRL",0.25895476346331,0.0309237091669777,0.291320467390381,0.0347887379536255,11.11
"6595",19179,2022-07-06,"Israel","ISR",0.263944823487533,0.011155333984177,0.309830758877255,0.0130946519358809,14.81
"6596",19179,2022-07-06,"Italy","ITA",0.283306983359114,0.0140485525414798,0.35075768646665,0.0173932803534478,19.23
"6597",19179,2022-07-06,"Jamaica","JAM",0,0,0,0,11.11
"6598",19179,2022-07-06,"Japan","JPN",0,0,0,0,37.53
"6599",19179,2022-07-06,"Jordan","JOR",0,0,0,0,14.81
"6600",19179,2022-07-06,"Latvia","LVA",0.00250914613551012,0.00304101334485987,0.00282275411802241,0.00342109724925174,11.11
"6601",19179,2022-07-06,"Lebanon","LBN",0.00102241061814344,0.000495573833104298,0.00175010376265567,0.00084829481873382,41.58
"6602",19179,2022-07-06,"Liberia","LBR",0,0,0,0,38.6
"6603",19179,2022-07-06,"Lithuania","LTU",0,0,0,0,11.11
"6604",19179,2022-07-06,"Luxembourg","LUX",0.252032013610889,0.0219436673674221,0.311573758945345,0.0271277875725332,19.11
"6605",19179,2022-07-06,"Malta","MLT",0.185706430994852,0.0252096572852872,0.215661863889039,0.0292761087972213,13.89
"6606",19179,2022-07-06,"Martinique","MTQ",0,0,0,0,18.78
"6607",19179,2022-07-06,"Mexico","MEX",0.20222313871487,0.0183615788796447,0.251021770996611,0.022792426613263,19.44
"6608",19179,2022-07-06,"Monaco","MCO",0,0,0,0,17.59
"6609",19179,2022-07-06,"Montenegro","MNE",0,0,0,0,11.11
"6610",19179,2022-07-06,"Morocco","MAR",1.18794770827426e-05,6.79451031593612e-05,1.63022877490636e-05,9.32415303408278e-05,27.13
"6611",19179,2022-07-06,"Mozambique","MOZ",0,0,0,0,28.7
"6612",19179,2022-07-06,"Netherlands","NLD",0.419749268316661,0.0291490747834395,0.497628059652236,0.0345572907924594,15.65
"6613",19179,2022-07-06,"New Caledonia","NCL",0,0,0,0,18.78
"6614",19179,2022-07-06,"New Zealand","NZL",0,0,0,0,16.45
"6615",19179,2022-07-06,"Nigeria","NGA",0.115659866403331,0.0251907661866778,0.191299812112687,0.0416651772852758,39.54
"6616",19179,2022-07-06,"Norway","NOR",0.20571976014052,0.0150698974209279,0.231431837260119,0.0169534226807604,11.11
"6617",19179,2022-07-06,"Panama","PAN",0.00270132296215753,0.000513827223398353,0.00327790676150653,0.000623501059820839,17.59
"6618",19179,2022-07-06,"Paraguay","PRY",0,0,0,0,13.89
"6619",19179,2022-07-06,"Peru","PER",0.145620189156664,0.0170198060728317,0.243715797751738,0.0284850310842372,40.25
"6620",19179,2022-07-06,"Philippines","PHL",0,0,0,0,30.48
"6621",19179,2022-07-06,"Poland","POL",0.18300910126865,0.0157604503723125,0.214824628792875,0.0185003525910465,14.81
"6622",19179,2022-07-06,"Portugal","PRT",0.424903117272791,0.061858304322957,0.493442245119952,0.0718363771024934,13.89
"6623",19179,2022-07-06,"Puerto Rico","PRI",0.146915931487165,0.0136010720425873,0.216116404070558,0.0200074610805932,32.02
"6624",19179,2022-07-06,"Qatar","QAT",0,0,0,0,32.54
"6625",19179,2022-07-06,"Republic of Korea","KOR",0.000443136357360848,0.000172447234396185,0.000514616603601031,0.00020026388851026,13.89
"6626",19179,2022-07-06,"Republic of Moldova","MDA",0,0,0,0,11.11
"6627",19179,2022-07-06,"Romania","ROU",0.164919007922384,0.0265243490360602,0.185531564768123,0.0298395196715719,11.11
"6628",19179,2022-07-06,"Russian Federation","RUS",0,0,0,0,22.69
"6629",19179,2022-07-06,"Saint Martin","MAF",0,0,0,0,18.78
"6630",19179,2022-07-06,"San Marino","SMR",0,0,0,0,13.89
"6631",19179,2022-07-06,"Saudi Arabia","SAU",0,0,0,0,11.11
"6632",19179,2022-07-06,"Serbia","SRB",0.000966838140747749,0.000699977513535217,0.00108767931234981,0.000787464859416377,11.11
"6633",19179,2022-07-06,"Singapore","SGP",0.00148262719364613,0.000625747332200258,0.00205350026820794,0.000866686055679028,27.8
"6634",19179,2022-07-06,"Slovakia","SVK",0,0,0,0,11.11
"6635",19179,2022-07-06,"Slovenia","SVN",0.192525182897392,0.0275185388677993,0.216588123408024,0.0309579692516586,11.11
"6636",19179,2022-07-06,"South Africa","ZAF",0.000933086853867153,0.000205633975998201,0.00104970958923068,0.000231335331306334,11.11
"6637",19179,2022-07-06,"Spain","ESP",0.679775254824198,0.0151427273326421,0.938656800364813,0.0209095931132866,27.58
"6638",19179,2022-07-06,"Sudan","SDN",0,0,0,0,13.89
"6639",19179,2022-07-06,"Sweden","SWE",0.230949586380759,0.0134562988147354,0.259815036990391,0.0151381469397406,11.11
"6640",19179,2022-07-06,"Switzerland","CHE",0.373234593446232,0.0155180536110613,0.419883669081147,0.0174575920925428,11.11
"6641",19179,2022-07-06,"Thailand","THA",0,0,0,0,24.07
"6642",19179,2022-07-06,"The United Kingdom","GBR",0.636034564130883,0.069574643716106,0.715529940522987,0.0782704957994217,11.11
"6643",19179,2022-07-06,"T鐪塺kiye","TUR",0.000454417058606283,9.53807242638813e-05,0.000511212800772059,0.000107301973522197,11.11
"6644",19179,2022-07-06,"Ukraine","UKR",0,0,0,0,65.33
"6645",19179,2022-07-06,"United Arab Emirates","ARE",0.000714552432804425,0.00182948360627433,0.00110253422744087,0.00282284154648099,35.19
"6646",19179,2022-07-06,"United States of America","USA",0.289033559833073,0.0112798366863996,0.425174403990987,0.0165928753845243,32.02
"6647",19179,2022-07-06,"Uruguay","URY",0,0,0,0,13.89
"6648",19179,2022-07-06,"Venezuela (Bolivarian Republic of)","VEN",0.000603167997213277,0.000595749345603288,0.000700462196276016,0.000691846876789325,13.89
"6649",19179,2022-07-06,"Viet Nam","VNM",0,0,0,0,25.93
"6650",19180,2022-07-07,"Andorra","AND",0,0,0,0,5.56
"6651",19180,2022-07-07,"Argentina","ARG",0.150333398223311,0.0378942021336111,0.182156062308628,0.045915669615426,17.47
"6652",19180,2022-07-07,"Aruba","ABW",0,0,0,0,25.93
"6653",19180,2022-07-07,"Australia","AUS",0.181495329188924,0.0159365600921989,0.204179693091376,0.0179284059986488,11.11
"6654",19180,2022-07-07,"Austria","AUT",0.16091267166102,0.00749411066305368,0.248283708781083,0.0115632011465109,35.19
"6655",19180,2022-07-07,"Bahamas","BHS",0.0185118685102447,0.00490727235479371,0.0312383876311926,0.00828091858723205,40.74
"6656",19180,2022-07-07,"Bahrain","BHR",0,0,0,0,11.11
"6657",19180,2022-07-07,"Barbados","BRB",0,0,0,0,47.22
"6658",19180,2022-07-07,"Belgium","BEL",0.346637054729014,0.01915794790198,0.406898761273641,0.0224884938396291,14.81
"6659",19180,2022-07-07,"Benin","BEN",0.00152283143287676,0.00162850424450341,0.00171316394743702,0.00183204437451166,11.11
"6660",19180,2022-07-07,"Bermuda","BMU",0,0,0,0,16.03
"6661",19180,2022-07-07,"Bolivia (Plurinational State of)","BOL",0.0892963924953262,0.0420515534078241,0.125240382181383,0.0589783357753493,28.7
"6662",19180,2022-07-07,"Bosnia and Herzegovina","BIH",0,0,0,0,25.93
"6663",19180,2022-07-07,"Brazil","BRA",0.233231281218079,0.0147916803461677,0.320680986137879,0.0203377978085627,27.27
"6664",19180,2022-07-07,"Bulgaria","BGR",0.00534551681176281,0.00132217444887603,0.00601363124284263,0.00148742766213975,11.11
"6665",19180,2022-07-07,"Cameroon","CMR",0.00114064830973056,0.000684879064190305,0.0015794077952514,0.000948323268056362,27.78
"6666",19180,2022-07-07,"Canada","CAN",0.289804311485066,0.017105848172286,0.347695634655148,0.0205229132240984,16.65
"6667",19180,2022-07-07,"Central African Republic","CAF",0.00236611683189729,0.000455857749103552,0.00300650169237267,0.000579234751084564,21.3
"6668",19180,2022-07-07,"Chile","CHL",0.173746387852763,0.0165036584203868,0.237390883799375,0.0225490619215559,26.81
"6669",19180,2022-07-07,"China","CHN",8.53775679095015e-05,3.01119863008172e-05,0.000323522424818119,0.000114103775296768,73.61
"6670",19180,2022-07-07,"Colombia","COL",0.109559353360235,0.0413716162424344,0.135997211221742,0.0513550350576396,19.44
"6671",19180,2022-07-07,"Congo","COG",0,0,0,0,35.27
"6672",19180,2022-07-07,"Costa Rica","CRI",0,0,0,0,11.11
"6673",19180,2022-07-07,"Croatia","HRV",0.0026171291090336,0.000933079425044886,0.00307210835665406,0.0010952921998414,14.81
"6674",19180,2022-07-07,"Cuba","CUB",0,0,0,0,18.52
"6675",19180,2022-07-07,"Cura鑾絘o","CUW",0,0,0,0,15.65
"6676",19180,2022-07-07,"Cyprus","CYP",0,0,0,0,14.81
"6677",19180,2022-07-07,"Czechia","CZE",0.122243484095272,0.0214774483834558,0.143495109866501,0.0252112318153021,14.81
"6678",19180,2022-07-07,"Democratic Republic of the Congo","COD",0.0268288125839889,0.00428361404479499,0.0361964551861695,0.00577929579707904,25.88
"6679",19180,2022-07-07,"Denmark","DNK",0.235863207071352,0.0155976863292174,0.265342791170382,0.0175471777806473,11.11
"6680",19180,2022-07-07,"Dominican Republic","DOM",0.00295373645326964,0.000568130792935284,0.00312763283912499,0.00060157856092258,5.56
"6681",19180,2022-07-07,"Ecuador","ECU",0.121801366916131,0.0430719985753418,0.162142394723284,0.0573375912877287,24.88
"6682",19180,2022-07-07,"Egypt","EGY",0,0,0,0,37.96
"6683",19180,2022-07-07,"El Salvador","SLV",0,0,0,0,24.81
"6684",19180,2022-07-07,"Estonia","EST",0.0179045528700209,0.0030690483469972,0.020142370199146,0.00345263623241894,11.11
"6685",19180,2022-07-07,"Finland","FIN",0.0209444331657961,0.00257837351972946,0.0275838708887082,0.00339572437736002,24.07
"6686",19180,2022-07-07,"France","FRA",0.398512161653766,0.0333581144065126,0.490657672560658,0.0410713055977747,18.78
"6687",19180,2022-07-07,"Georgia","GEO",0.001326022008925,0.00141820955065504,0.00149175611308921,0.00159546580116441,11.11
"6688",19180,2022-07-07,"Germany","DEU",0.703645367740579,0.0385648465383054,0.82597178981169,0.0452692176761421,14.81
"6689",19180,2022-07-07,"Ghana","GHA",0.0067997358955581,0.00101221814081816,0.0120413244121801,0.00179248829611858,43.53
"6690",19180,2022-07-07,"Gibraltar","GIB",0.00409602473565472,0.0288728755770268,0.00565593031711505,0.039868648960269,27.58
"6691",19180,2022-07-07,"Greece","GRC",0.150967262918558,0.0160574962646536,0.19882426302984,0.021147762761298,24.07
"6692",19180,2022-07-07,"Greenland","GRL",0,0,0,0,11.11
"6693",19180,2022-07-07,"Guadeloupe","GLP",0,0,0,0,18.78
"6694",19180,2022-07-07,"Guam","GUM",0,0,0,0,32.02
"6695",19180,2022-07-07,"Guatemala","GTM",0.107843626254549,0.0181174284068265,0.189398711370827,0.0318184552280058,43.06
"6696",19180,2022-07-07,"Guyana","GUY",0,0,0,0,24.86
"6697",19180,2022-07-07,"Honduras","HND",0,0,0,0,30.38
"6698",19180,2022-07-07,"Hungary","HUN",0.221911956001249,0.0167646918404828,0.221911956001249,0.0167646918404828,0
"6699",19180,2022-07-07,"Iceland","ISL",0.130664723941102,0.0342845414219247,0.146995976984028,0.0385696269793281,11.11
"6700",19180,2022-07-07,"India","IND",0,0,0,0,37.04
"6701",19180,2022-07-07,"Indonesia","IDN",0,0,0,0,29.83
"6702",19180,2022-07-07,"Iran (Islamic Republic of)","IRN",0,0,0,0,53.97
"6703",19180,2022-07-07,"Ireland","IRL",0.25781448315844,0.0334268149290332,0.290037668082394,0.0376046967364531,11.11
"6704",19180,2022-07-07,"Israel","ISR",0.269347025172483,0.0124901034667086,0.316172115474215,0.0146614666823671,14.81
"6705",19180,2022-07-07,"Italy","ITA",0.281037436373351,0.014608155957464,0.347947797911787,0.0180861160795642,19.23
"6706",19180,2022-07-07,"Jamaica","JAM",0,0,0,0,11.11
"6707",19180,2022-07-07,"Japan","JPN",0,0,0,0,37.53
"6708",19180,2022-07-07,"Jordan","JOR",0,0,0,0,14.81
"6709",19180,2022-07-07,"Latvia","LVA",0.00206166371718062,0.00297850241333293,0.00231934269004457,0.00335077333033291,11.11
"6710",19180,2022-07-07,"Lebanon","LBN",0.000935835849939202,0.000553424137833799,0.00160191004782472,0.000947319647096541,41.58
"6711",19180,2022-07-07,"Liberia","LBR",0,0,0,0,38.6
"6712",19180,2022-07-07,"Lithuania","LTU",0,0,0,0,11.11
"6713",19180,2022-07-07,"Luxembourg","LUX",0.25104490664756,0.0209420634460004,0.310353451165237,0.0258895579750283,19.11
"6714",19180,2022-07-07,"Malta","MLT",0.186464121592763,0.0260276735988795,0.216541774001582,0.0302260754835437,13.89
"6715",19180,2022-07-07,"Martinique","MTQ",0,0,0,0,18.78
"6716",19180,2022-07-07,"Mexico","MEX",0.188059205459617,0.0172670575056622,0.250745607279489,0.023022743340883,25
"6717",19180,2022-07-07,"Monaco","MCO",0,0,0,0,17.59
"6718",19180,2022-07-07,"Montenegro","MNE",0,0,0,0,11.11
"6719",19180,2022-07-07,"Morocco","MAR",7.97096054463988e-06,5.61151698429034e-05,1.0938603739042e-05,7.70072318415032e-05,27.13
"6720",19180,2022-07-07,"Mozambique","MOZ",0,0,0,0,28.7
"6721",19180,2022-07-07,"Netherlands","NLD",0.463941195523968,0.0278004080064798,0.550019200384076,0.0329583971623945,15.65
"6722",19180,2022-07-07,"New Caledonia","NCL",0,0,0,0,18.78
"6723",19180,2022-07-07,"New Zealand","NZL",0,0,0,0,16.45
"6724",19180,2022-07-07,"Nigeria","NGA",0.115430613270434,0.0251191991319862,0.190920630616001,0.0415468063711316,39.54
"6725",19180,2022-07-07,"Norway","NOR",0.204917622198326,0.0156946097758988,0.230529443355075,0.017656215295195,11.11
"6726",19180,2022-07-07,"Panama","PAN",0.00275303088924167,0.000530503786701771,0.0033406514855499,0.000643737151682771,17.59
"6727",19180,2022-07-07,"Paraguay","PRY",0,0,0,0,13.89
"6728",19180,2022-07-07,"Peru","PER",0.146148021888151,0.0168225944331507,0.244599199812806,0.0281549697625953,40.25
"6729",19180,2022-07-07,"Philippines","PHL",0,0,0,0,30.4
"6730",19180,2022-07-07,"Poland","POL",0.182803689186864,0.016022077208093,0.21458350649943,0.0188074623877133,14.81
"6731",19180,2022-07-07,"Portugal","PRT",0.41466945847316,0.0648537923834921,0.481557842844222,0.0753150532847429,13.89
"6732",19180,2022-07-07,"Puerto Rico","PRI",0.147300209157139,0.0134439140474527,0.216681684550072,0.019776278386956,32.02
"6733",19180,2022-07-07,"Qatar","QAT",0,0,0,0,32.54
"6734",19180,2022-07-07,"Republic of Korea","KOR",0.000435711066066447,0.000183372449826461,0.000505993573413596,0.000212951399171363,13.89
"6735",19180,2022-07-07,"Republic of Moldova","MDA",0,0,0,0,11.11
"6736",19180,2022-07-07,"Romania","ROU",0.164614305681402,0.0260044716462465,0.185188779031839,0.0292546649187158,11.11
"6737",19180,2022-07-07,"Russian Federation","RUS",0,0,0,0,22.69
"6738",19180,2022-07-07,"Saint Martin","MAF",0,0,0,0,18.78
"6739",19180,2022-07-07,"San Marino","SMR",0,0,0,0,13.89
"6740",19180,2022-07-07,"Saudi Arabia","SAU",0,0,0,0,11.11
"6741",19180,2022-07-07,"Serbia","SRB",0.000881206863238058,0.000725222553555116,0.000991345329326199,0.000815865174434825,11.11
"6742",19180,2022-07-07,"Singapore","SGP",0.00329452293954256,0.000537427052588626,0.00456305116280133,0.000744358798599204,27.8
"6743",19180,2022-07-07,"Slovakia","SVK",0.00247101688818399,0.000475993636051911,0.00277985925096636,0.000535486146981563,11.11
"6744",19180,2022-07-07,"Slovenia","SVN",0.203652344825078,0.0272746398188432,0.229106024102911,0.0306835862513705,11.11
"6745",19180,2022-07-07,"South Africa","ZAF",0.0009316533544764,0.00020747750125696,0.00104809692257442,0.000233409271298189,11.11
"6746",19180,2022-07-07,"Spain","ESP",0.67584766479211,0.0165985464268663,0.933233450417164,0.0229198376510167,27.58
"6747",19180,2022-07-07,"Sudan","SDN",0,0,0,0,13.89
"6748",19180,2022-07-07,"Sweden","SWE",0.243830294804382,0.0133088877671053,0.274305652834269,0.0149723115840987,11.11
"6749",19180,2022-07-07,"Switzerland","CHE",0.386789880210466,0.0170554723846432,0.435133176072073,0.0191871665931412,11.11
"6750",19180,2022-07-07,"Thailand","THA",0,0,0,0,24.07
"6751",19180,2022-07-07,"The United Kingdom","GBR",0.618656467481614,0.075733035794267,0.695979826168988,0.0851986002860468,11.11
"6752",19180,2022-07-07,"T鐪塺kiye","TUR",0.000452124640240837,0.000103290205357212,0.000508633862347662,0.000116200028526507,11.11
"6753",19180,2022-07-07,"Ukraine","UKR",0,0,0,0,65.33
"6754",19180,2022-07-07,"United Arab Emirates","ARE",0.000457544990161108,0.00150374868096511,0.000705979000402883,0.00232024175430506,35.19
"6755",19180,2022-07-07,"United States of America","USA",0.315230394738299,0.0123561796493349,0.463710495349072,0.0181761983661884,32.02
"6756",19180,2022-07-07,"Uruguay","URY",0,0,0,0,13.89
"6757",19180,2022-07-07,"Venezuela (Bolivarian Republic of)","VEN",0.000543231833222389,0.000592937324187201,0.000630858010942271,0.000688581261394961,13.89
"6758",19180,2022-07-07,"Viet Nam","VNM",0,0,0,0,25.93
"6759",19181,2022-07-08,"Andorra","AND",0,0,0,0,5.56
"6760",19181,2022-07-08,"Argentina","ARG",0.151054172256999,0.0376014381161521,0.183029410222947,0.045560933134802,17.47
"6761",19181,2022-07-08,"Aruba","ABW",0,0,0,0,25.93
"6762",19181,2022-07-08,"Australia","AUS",0.180629608686029,0.0161834258181229,0.203205769699661,0.0182061264688074,11.11
"6763",19181,2022-07-08,"Austria","AUT",0.16030082608125,0.00739647445806695,0.247339648327804,0.0114125512391096,35.19
"6764",19181,2022-07-08,"Bahamas","BHS",0.0184867966753808,0.00559742559362827,0.0311960794387121,0.00944553762002745,40.74
"6765",19181,2022-07-08,"Bahrain","BHR",0,0,0,0,11.11
"6766",19181,2022-07-08,"Barbados","BRB",0,0,0,0,47.22
"6767",19181,2022-07-08,"Belgium","BEL",0.343404086418579,0.0220071016024295,0.403103752105387,0.0258329634962196,14.81
"6768",19181,2022-07-08,"Benin","BEN",0.00137013467142586,0.00162085995715647,0.00154138223807612,0.0018234446587428,11.11
"6769",19181,2022-07-08,"Bermuda","BMU",0,0,0,0,16.03
"6770",19181,2022-07-08,"Bolivia (Plurinational State of)","BOL",0.0901344885132871,0.0420754127321245,0.126415832416952,0.0590117990632883,28.7
"6771",19181,2022-07-08,"Bosnia and Herzegovina","BIH",0,0,0,0,25.93
"6772",19181,2022-07-08,"Brazil","BRA",0.245430041811361,0.0146052805239491,0.337453652978635,0.0200815076638927,27.27
"6773",19181,2022-07-08,"Bulgaria","BGR",0.00536276394445295,0.00148882206200363,0.00603303402458427,0.00167490388345555,11.11
"6774",19181,2022-07-08,"Cameroon","CMR",0.0010221178637353,0.000638635887983099,0.00141528366620783,0.00088429228466228,27.78
"6775",19181,2022-07-08,"Canada","CAN",0.334567383384255,0.0148827244373873,0.401400579945117,0.0178556981852278,16.65
"6776",19181,2022-07-08,"Central African Republic","CAF",0.00239391478184239,0.000510325415395205,0.00304182310272222,0.000648443983983742,21.3
"6777",19181,2022-07-08,"Chile","CHL",0.174192953021547,0.0165838817725341,0.238001028858516,0.0226586716389317,26.81
"6778",19181,2022-07-08,"China","CHN",8.50269773493824e-05,3.30404459068887e-05,0.000322193927053362,0.000125200628673318,73.61
"6779",19181,2022-07-08,"Colombia","COL",0.110560232766719,0.0411157577227864,0.137239613662759,0.0510374351077289,19.44
"6780",19181,2022-07-08,"Congo","COG",0,0,0,0,35.27
"6781",19181,2022-07-08,"Costa Rica","CRI",0,0,0,0,11.11
"6782",19181,2022-07-08,"Croatia","HRV",0.00261257546759415,0.00102192764431359,0.00306676307969733,0.00119958638844182,14.81
"6783",19181,2022-07-08,"Cuba","CUB",0,0,0,0,18.52
"6784",19181,2022-07-08,"Cura鑾絘o","CUW",0,0,0,0,15.65
"6785",19181,2022-07-08,"Cyprus","CYP",0,0,0,0,14.81
"6786",19181,2022-07-08,"Czechia","CZE",0.122112835356098,0.0217553046484629,0.143341748275734,0.0255373924738383,14.81
"6787",19181,2022-07-08,"Democratic Republic of the Congo","COD",0.0268566672218889,0.00514036727273645,0.0362340356474486,0.00693519599667627,25.88
"6788",19181,2022-07-08,"Denmark","DNK",0.234536137877237,0.0162310350437531,0.263849856988679,0.018259686178145,11.11
"6789",19181,2022-07-08,"Dominican Republic","DOM",0.00303476964190784,0.000585414886462438,0.00321343672374824,0.000619880227088562,5.56
"6790",19181,2022-07-08,"Ecuador","ECU",0.122648851289078,0.0429396012154932,0.163248837067853,0.0571537351464038,24.87
"6791",19181,2022-07-08,"Egypt","EGY",0,0,0,0,37.96
"6792",19181,2022-07-08,"El Salvador","SLV",0,0,0,0,24.8
"6793",19181,2022-07-08,"Estonia","EST",0.0182771381151262,0.00316947596061501,0.0205615233604749,0.00356561588549332,11.11
"6794",19181,2022-07-08,"Finland","FIN",0.0212061920971867,0.00268657546268175,0.0279286080563502,0.00353822660698241,24.07
"6795",19181,2022-07-08,"France","FRA",0.393857524991581,0.0376346807697926,0.484926772951959,0.0463367160425913,18.78
"6796",19181,2022-07-08,"Georgia","GEO",0.0011935389337565,0.00141194070654207,0.0013427145165446,0.00158841343969183,11.11
"6797",19181,2022-07-08,"Germany","DEU",0.698639228946382,0.0470313408657554,0.8200953503303,0.0552075840659178,14.81
"6798",19181,2022-07-08,"Ghana","GHA",0.00671932131039488,0.00121932580225578,0.0118989221009295,0.00215924526696614,43.53
"6799",19181,2022-07-08,"Gibraltar","GIB",0.00207967173606463,0.0207967173606463,0.00287168149138999,0.0287168149138999,27.58
"6800",19181,2022-07-08,"Greece","GRC",0.150370340622037,0.0161496842780738,0.198038114871641,0.0212691746056549,24.07
"6801",19181,2022-07-08,"Greenland","GRL",0,0,0,0,11.11
"6802",19181,2022-07-08,"Guadeloupe","GLP",0,0,0,0,18.78
"6803",19181,2022-07-08,"Guam","GUM",0,0,0,0,30.8
"6804",19181,2022-07-08,"Guatemala","GTM",0.108656375188717,0.0182071959902666,0.190826089196904,0.0319761081669593,43.06
"6805",19181,2022-07-08,"Guyana","GUY",0,0,0,0,24.86
"6806",19181,2022-07-08,"Honduras","HND",0,0,0,0,30.35
"6807",19181,2022-07-08,"Hungary","HUN",0.221029196223133,0.0168417909104679,0.221029196223133,0.0168417909104679,0
"6808",19181,2022-07-08,"Iceland","ISL",0.126532551293316,0.0318917474980296,0.14234734086322,0.03587776746319,11.11
"6809",19181,2022-07-08,"India","IND",0,0,0,0,37.04
"6810",19181,2022-07-08,"Indonesia","IDN",0,0,0,0,29.83
"6811",19181,2022-07-08,"Iran (Islamic Republic of)","IRN",0,0,0,0,53.97
"6812",19181,2022-07-08,"Ireland","IRL",0.257531181767986,0.0356684235474275,0.289718958002009,0.0401264749099196,11.11
"6813",19181,2022-07-08,"Israel","ISR",0.268839629317318,0.0132115890647951,0.315576510526256,0.0155083801676196,14.81
"6814",19181,2022-07-08,"Italy","ITA",0.279580841842331,0.0163090668193632,0.346144412334197,0.0201919856622053,19.23
"6815",19181,2022-07-08,"Jamaica","JAM",0.00436756752059187,0.000840505940187327,0.00491345204251533,0.000945557363243702,11.11
"6816",19181,2022-07-08,"Japan","JPN",0,0,0,0,37.53
"6817",19181,2022-07-08,"Jordan","JOR",0,0,0,0,14.81
"6818",19181,2022-07-08,"Latvia","LVA",0.0015635858746515,0.00272592006293284,0.00175901212133142,0.00306662173802772,11.11
"6819",19181,2022-07-08,"Lebanon","LBN",0.000872429371916222,0.000597131210166529,0.0014933744811986,0.00102213490271573,41.58
"6820",19181,2022-07-08,"Liberia","LBR",0,0,0,0,38.6
"6821",19181,2022-07-08,"Lithuania","LTU",0,0,0,0,11.11
"6822",19181,2022-07-08,"Luxembourg","LUX",0.2522584848269,0.0226850438263357,0.311853733251206,0.028044311813989,19.11
