"","day_to_inflection","time_dependent_coefficient","NonMSM","MSM","Nt_p","Risk_posterior","country","iso3","time"
"6548",0,0,0.00234558248631744,0.00234558248631744,0.00863444189254518,0.00352856556229053,"Benin","BEN",19179
"6549",0,0,0.00234558248631744,0.00234558248631744,0.0159794473827018,0.00573206720933751,"Bulgaria","BGR",19179
"6550",0,0,0,0,0,0,"Bahrain","BHR",19179
"6551",0,0,0.000781860828772478,0.000781860828772478,0.0914438018086326,0.0277458848740988,"Bahamas","BHS",19179
"6552",0,0,0,0,0,0,"Bosnia and Herzegovina","BIH",19179
"6553",0,0,0,0,0,0,"Bermuda","BMU",19179
"6554",0.442285763115424,0.337268634952566,0,0,0,0.116933159710198,"Bolivia (Plurinational State of)","BOL",19179
"6555",0.876778076631172,1,0.0609851446442533,0.0609851446442533,0.0132550439028065,0.309887282523219,"Brazil","BRA",19179
"6556",0,0,0,0,0,0,"Barbados","BRB",19179
"6557",0,0,0.000781860828772478,0.000781860828772478,0.00732030035265301,0.0025088344373049,"Central African Republic","CAF",19179
"6558",0.981838888146714,0.173167680413506,0.228303362001564,0.228303362001564,0.278528759368876,0.348130957895321,"Canada","CAN",19179
"6559",0.950970054509027,0.674992396124336,0.0867865519937451,0.0867865519937451,0.463062238383074,0.417527659907425,"Switzerland","CHE",19179
"6560",0.820894026520275,0.621272771838729,0.00625488663017983,0.00625488663017983,0.0151967102760252,0.22338598748873,"Chile","CHL",19179
"6561",0,0,0.000781860828772478,0.000781860828772478,2.5242331641065e-05,0.000320317031001311,"China","CHN",19179
"6562",0,0,0.00312744331508991,0.00312744331508991,0.00527113733908489,0.00283231852776143,"Cameroon","CMR",19179
"6563",0,0,0.0609851446442533,0.0609851446442533,0.0301683279749946,0.0334445562501997,"Democratic Republic of the Congo","COD",19179
"6564",0,0,0,0,0,0,"Congo","COG",19179
"6565",0.173096188518002,0.505302009832899,0.00390930414386239,0.00390930414386239,0.00355197678622206,0.104389044446047,"Colombia","COL",19179
"6566",0,0,0,0,0,0,"Costa Rica","CRI",19179
"6567",0,0,0,0,0,0,"Cuba","CUB",19179
"6568",0,0,0,0,0,0,"Cura鑾絘o","CUW",19179
"6569",0,0,0,0,0,0,"Cyprus","CYP",19179
"6570",0.994486937556514,0,0.00156372165754496,0.00156372165754496,0.00680728113244889,0.15184071363623,"Czechia","CZE",19179
"6571",0.959780898109156,0.901656335755784,0.931196247068022,0.931196247068022,0.518770113907394,0.807325118079168,"Germany","DEU",19179
"6572",0.965060112786203,0.432881684135063,0.017982799061767,0.017982799061767,0.14415128095276,0.260129773448725,"Denmark","DNK",19179
"6573",0,0,0.000781860828772478,0.000781860828772478,0.00331269201092988,0.00130655193478795,"Dominican Republic","DOM",19179
"6574",0,0.326273048686115,0.00156372165754496,0.00156372165754496,0.00404808288902242,0.0507808708326419,"Ecuador","ECU",19179
"6575",0,0,0,0,0,0,"Egypt","EGY",19179
"6576",0.965202722398081,0.627472056958197,1,1,1,0.938901216903442,"Spain","ESP",19179
"6577",0,0,0.00156372165754496,0.00156372165754496,0.0552441943178679,0.0171987469583784,"Estonia","EST",19179
"6578",0,0,0.00625488663017983,0.00625488663017983,0.0526315392570981,0.0182914164292014,"Finland","FIN",19179
"6579",0.958679827479181,0.8305873859964,0.399530883502737,0.399530883502736,0.284834672929699,0.513652837301341,"France","FRA",19179
"6580",0.966338919873667,0.853694873001472,0.805316653635653,0.805316653635653,0.550014703368794,0.76013614139617,"The United Kingdom","GBR",19179
"6581",0,0,0.000781860828772478,0.000781860828772478,0.00919853771249485,0.00307230564525745,"Georgia","GEO",19179
"6582",0,0,0.0148553557466771,0.0148553557466771,0.021547558636683,0.0124064098896757,"Ghana","GHA",19179
"6583",0,0,0,0,0,0,"Gibraltar","GIB",19179
"6584",0,0,0,0,0,0,"Guadeloupe","GLP",19179
"6585",0.978995151398497,0.195614317741946,0.00703674745895231,0.00703674745895231,0.0318263652826332,0.188554028939437,"Greece","GRC",19179
"6586",0,0,0,0,0,0,"Greenland","GRL",19179
"6587",0.935624932431582,0.230753419509313,0,0,0,0.174956752791134,"Guatemala","GTM",19179
"6588",0,0,0,0,0,0,"Guam","GUM",19179
"6589",0,0,0,0,0,0,"Guyana","GUY",19179
"6590",0,0,0,0,0,0,"Honduras","HND",19179
"6591",0,0,0.000781860828772478,0.000781860828772478,0.0089859769104325,0.00300853740463874,"Croatia","HRV",19179
"6592",0.987535947486266,0.218292937230573,0.016419077404222,0.016419077404222,0.0797996455389894,0.211381857330911,"Hungary","HUN",19179
"6593",0,0,0,0,0,0,"Indonesia","IDN",19179
"6594",0,0,0,0,0,0,"India","IND",19179
"6595",0.946957478269177,0.512669205729632,0.0250195465207193,0.0250195465207193,0.233369520893823,0.298962677476256,"Ireland","IRL",19179
"6596",0,0,0,0,0,0,"Iran (Islamic Republic of)","IRN",19179
"6597",0,0,0.00312744331508991,0.00312744331508991,0.423828348294515,0.12839948181439,"Iceland","ISL",19179
"6598",0.967268243172278,0.464299676638815,0.0406567630961689,0.0406567630961689,0.213777227281096,0.29513106139446,"Israel","ISR",19179
"6599",0.953580649771454,0.683617060082984,0.166536356528538,0.166536356528538,0.12906995161326,0.350915184573559,"Italy","ITA",19179
"6600",0,0,0,0,0,0,"Jamaica","JAM",19179
"6601",0,0,0,0,0,0,"Jordan","JOR",19179
"6602",0,0,0,0,0,0,"Japan","JPN",19179
"6603",0,0,0.000781860828772478,0.000781860828772478,0.000711845481855175,0.000526297976065544,"Republic of Korea","KOR",19179
"6604",0,0,0.000781860828772478,0.000781860828772478,0.00545244164496172,0.00194847682499751,"Lebanon","LBN",19179
"6605",0,0,0,0,0,0,"Liberia","LBR",19179
"6606",0,0,0,0,0,0,"Lithuania","LTU",19179
"6607",0.994561620618546,0.0631169450856111,0.00547302580140735,0.00547302580140735,0.399475817341997,0.280683740378786,"Luxembourg","LUX",19179
"6608",0,0,0.000781860828772478,0.000781860828772478,0.0197057731321925,0.00622447627116675,"Latvia","LVA",19179
"6609",0,0,0,0,0,0,"Saint Martin","MAF",19179
"6610",0,0,0,0,0,0,"Morocco","MAR",19179
"6611",0,0,0,0,0,0,"Monaco","MCO",19179
"6612",0,0,0,0,0,0,"Republic of Moldova","MDA",19179
"6613",0.887370341546589,0.714696259436171,0.0203283815480844,0.0203283815480844,0.007239438541481,0.250613174329092,"Mexico","MEX",19179
"6614",0,0,0.00625488663017983,0.00625488663017983,0.658653053496182,0.200097870700926,"Malta","MLT",19179
"6615",0,0,0,0,0,0,"Montenegro","MNE",19179
"6616",0,0,0,0,0,0,"Mozambique","MOZ",19179
"6617",0,0,0,0,0,0,"Martinique","MTQ",19179
"6618",0,0,0,0,0,0,"New Caledonia","NCL",19179
"6619",0.938653082737562,0.32426120582284,0.0242376856919468,0.0242376856919468,0.00526758660290561,0.200712493541711,"Nigeria","NGA",19179
"6620",1,0.260506737487689,0.232994526974199,0.232994526974199,0.632917796305475,0.472149160304475,"Netherlands","NLD",19179
"6621",0.992398371139944,0.155750057389807,0.0132916340891321,0.0132916340891321,0.112944196298043,0.211422176804528,"Norway","NOR",19179
"6622",0,0,0,0,0,0,"New Zealand","NZL",19179
"6623",0,0,0.000781860828772478,0.000781860828772478,0.00824852879149582,0.00278730296895774,"Panama","PAN",19179
"6624",0.816730491488549,0.68030488875118,0.0117279124315872,0.0117279124315872,0.0163147806381362,0.234140906200035,"Peru","PER",19179
"6625",0,0,0,0,0,0,"Philippines","PHL",19179
"6626",0.945764602524076,0.346704476221709,0.0101641907740422,0.0101641907740422,0.0125788632837574,0.201709697106612,"Poland","POL",19179
"6627",0.903106635470962,0.363955395481952,0.000781860828772478,0.000781860828772478,0.0128932794085141,0.194240032797,"Puerto Rico","PRI",19179
"6628",0.971313114929587,0.493671309361879,0.175136825645035,0.175136825645035,0.806372849388784,0.531714248718369,"Portugal","PRT",19179
"6629",0,0,0,0,0,0,"Paraguay","PRY",19179
"6630",0,0,0,0,0,0,"Qatar","QAT",19179
"6631",0.988901715498083,0.0811256006596479,0.00938232994526974,0.00938232994526974,0.023002048260875,0.17115764388003,"Romania","ROU",19179
"6632",0,0,0,0,0,0,"Russian Federation","RUS",19179
"6633",0,0,0,0,0,0,"Saudi Arabia","SAU",19179
"6634",0,0,0,0,0,0,"Sudan","SDN",19179
"6635",0,0,0.000781860828772478,0.000781860828772478,0.00615997750087049,0.00216073758177014,"Singapore","SGP",19179
"6636",0,0,0,0,0,0,"El Salvador","SLV",19179
"6637",0,0,0,0,0,0,"San Marino","SMR",19179
"6638",0,0,0.000781860828772478,0.000781860828772478,0.00421632537331606,0.00157764194350381,"Serbia","SRB",19179
"6639",0,0,0,0,0,0,"Slovakia","SVK",19179
"6640",0.990664296005962,0.125226124062255,0.00469116497263487,0.00469116497263487,0.105473960843806,0.200902217252428,"Slovenia","SVN",19179
"6641",0.951246313185284,0.470206353537857,0.0226739640344019,0.0226739640344019,0.103840867914996,0.253439745996731,"Sweden","SWE",19179
"6642",0,0,0,0,0,0,"Thailand","THA",19179
"6643",0,0,0.000781860828772478,0.000781860828772478,0.000427817124162284,0.000441089468757677,"T鐪塺kiye","TUR",19179
"6644",0,0,0,0,0,0,"Ukraine","UKR",19179
"6645",0,0,0,0,0,0,"Uruguay","URY",19179
"6646",0.910595226872917,0.829506943309602,0.354182955433933,0.354182955433933,0.049507704664432,0.417540819100281,"United States of America","USA",19179
"6647",0,0,0.00156372165754496,0.00156372165754496,0.00250642488789948,0.00137741612938783,"Venezuela (Bolivarian Republic of)","VEN",19179
"6648",0,0,0,0,0,0,"Viet Nam","VNM",19179
"6649",0,0,0.00156372165754496,0.00156372165754496,0.001206511905014,0.000987442234522184,"South Africa","ZAF",19179
"6650",0,0,0,0,0,0,"Aruba","ABW",19180
"6651",0,0,0,0,0,0,"Andorra","AND",19180
"6652",0,0,0,0,0,0,"United Arab Emirates","ARE",19180
"6653",0.47133729204453,0.461456240620664,0.00312744331508991,0.00312744331508991,0.00318375885239947,0.142125134881535,"Argentina","ARG",19180
"6654",0.983393743685667,0.238627469141532,0.0109460516028147,0.0109460516028147,0.0196784228644568,0.193585129424543,"Australia","AUS",19180
"6655",0.960979859758695,0.413501491853285,0.0281469898358092,0.0281469898358092,0.0506016587943175,0.232611496314416,"Austria","AUT",19180
"6656",0.970902085661266,0.593762938814258,0.113369820172009,0.113369820172009,0.454410253904349,0.416370757911437,"Belgium","BEL",19180
"6657",0,0,0.00234558248631744,0.00234558248631744,0.00863444189254518,0.00352856556229053,"Benin","BEN",19180
"6658",0,0,0.00234558248631744,0.00234558248631744,0.0159794473827018,0.00573206720933751,"Bulgaria","BGR",19180
"6659",0,0,0,0,0,0,"Bahrain","BHR",19180
"6660",0,0,0.000781860828772478,0.000781860828772478,0.0914438018086326,0.0277458848740988,"Bahamas","BHS",19180
"6661",0,0,0,0,0,0,"Bosnia and Herzegovina","BIH",19180
"6662",0,0,0,0,0,0,"Bermuda","BMU",19180
"6663",0.441062420862722,0.349721309280597,0,0,0,0.118617559521498,"Bolivia (Plurinational State of)","BOL",19180
"6664",0.877118902852334,1,0.0828772478498827,0.0828772478498827,0.0180132647909935,0.320122714005101,"Brazil","BRA",19180
"6665",0,0,0,0,0,0,"Barbados","BRB",19180
"6666",0,0,0.000781860828772478,0.000781860828772478,0.00732030035265301,0.0025088344373049,"Central African Republic","CAF",19180
"6667",0.98188912095396,0.170122387741158,0.212666145426114,0.212666145426114,0.259451447083337,0.335703618599714,"Canada","CAN",19180
"6668",0.951105669102507,0.668155863269007,0.0930414386239249,0.0930414386239249,0.496436093401674,0.429036633325799,"Switzerland","CHE",19180
"6669",0.82138942547575,0.627143350219301,0.00625488663017983,0.00625488663017983,0.0151967102760252,0.224340884089137,"Chile","CHL",19180
"6670",0,0,0.000781860828772478,0.000781860828772478,2.5242331641065e-05,0.000320317031001311,"China","CHN",19180
"6671",0,0,0.00312744331508991,0.00312744331508991,0.00527113733908489,0.00283231852776143,"Cameroon","CMR",19180
"6672",0,0,0.0609851446442533,0.0609851446442533,0.0301683279749946,0.0334445562501997,"Democratic Republic of the Congo","COD",19180
"6673",0,0,0,0,0,0,"Congo","COG",19180
"6674",0.172617412353686,0.517758033419602,0.00390930414386239,0.00390930414386239,0.00355197678622206,0.106185631559405,"Colombia","COL",19180
"6675",0,0,0,0,0,0,"Costa Rica","CRI",19180
"6676",0,0,0,0,0,0,"Cuba","CUB",19180
"6677",0,0,0,0,0,0,"Cura鑾絘o","CUW",19180
"6678",0,0,0,0,0,0,"Cyprus","CYP",19180
"6679",0.994502186435839,0,0.00156372165754496,0.00156372165754496,0.00680728113244889,0.151843000968128,"Czechia","CZE",19180
"6680",0.959892142311009,0.886140161844252,0.980453479280688,0.980453479280688,0.546211354189649,0.832949643592459,"Germany","DEU",19180
"6681",0.96515675492099,0.427492412101705,0.017982799061767,0.017982799061767,0.14415128095276,0.259335878963939,"Denmark","DNK",19180
"6682",0,0,0.00156372165754496,0.00156372165754496,0.00662538402185976,0.00261310386957591,"Dominican Republic","DOM",19180
"6683",0,0.338184145078046,0.00156372165754496,0.00156372165754496,0.00404808288902242,0.0525675352914316,"Ecuador","ECU",19180
"6684",0,0,0,0,0,0,"Egypt","EGY",19180
"6685",0.965298970081184,0.616591217360959,1,1,1,0.937283528116321,"Spain","ESP",19180
"6686",0,0,0.00156372165754496,0.00156372165754496,0.0552441943178679,0.0171987469583784,"Estonia","EST",19180
"6687",0,0,0.00860046911649726,0.00860046911649726,0.0723683664785099,0.0251506975901519,"Finland","FIN",19180
"6688",0.958794117192188,0.817360919403911,0.399530883502737,0.399530883502736,0.284834672929699,0.511686010769419,"France","FRA",19180
"6689",0.966432024886363,0.835796146449255,0.805316653635653,0.805316653635653,0.550014703368794,0.757465298165242,"The United Kingdom","GBR",19180
"6690",0,0,0.000781860828772478,0.000781860828772478,0.00919853771249485,0.00307230564525745,"Georgia","GEO",19180
"6691",0,0,0.0148553557466771,0.0148553557466771,0.021547558636683,0.0124064098896757,"Ghana","GHA",19180
"6692",0,0,0,0,0,0,"Gibraltar","GIB",19180
"6693",0,0,0,0,0,0,"Guadeloupe","GLP",19180
"6694",0.979053249851915,0.192849480504437,0.00860046911649726,0.00860046911649726,0.0388988909009961,0.190895264470351,"Greece","GRC",19180
"6695",0,0,0,0,0,0,"Greenland","GRL",19180
"6696",0.933037036532644,0.248767849780419,0,0,0,0.177270732946959,"Guatemala","GTM",19180
"6697",0,0,0,0,0,0,"Guam","GUM",19180
"6698",0,0,0,0,0,0,"Guyana","GUY",19180
"6699",0,0,0,0,0,0,"Honduras","HND",19180
"6700",0,0,0.000781860828772478,0.000781860828772478,0.0089859769104325,0.00300853740463874,"Croatia","HRV",19180
"6701",0.987570422487163,0.209793042652897,0.016419077404222,0.016419077404222,0.0797996455389894,0.210112044394394,"Hungary","HUN",19180
"6702",0,0,0,0,0,0,"Indonesia","IDN",19180
"6703",0,0,0,0,0,0,"India","IND",19180
"6704",0.947104191465564,0.510204311197842,0.0242376856919468,0.0242376856919468,0.226076723365891,0.296114366686057,"Ireland","IRL",19180
"6705",0,0,0,0,0,0,"Iran (Islamic Republic of)","IRN",19180
"6706",0,0,0.00469116497263487,0.00469116497263487,0.635742522441772,0.192599222721586,"Iceland","ISL",19180
"6707",0.967358777719107,0.457197138256375,0.0437842064112588,0.0437842064112588,0.230221629379641,0.300263558774718,"Israel","ISR",19180
"6708",0.95370904357748,0.675791887729229,0.166536356528538,0.166536356528538,0.12906995161326,0.3497606677914,"Italy","ITA",19180
"6709",0,0,0,0,0,0,"Jamaica","JAM",19180
"6710",0,0,0,0,0,0,"Jordan","JOR",19180
"6711",0,0,0,0,0,0,"Japan","JPN",19180
"6712",0,0,0.000781860828772478,0.000781860828772478,0.000711845481855175,0.000526297976065544,"Republic of Korea","KOR",19180
"6713",0,0,0.000781860828772478,0.000781860828772478,0.00545244164496172,0.00194847682499751,"Lebanon","LBN",19180
"6714",0,0,0,0,0,0,"Liberia","LBR",19180
"6715",0,0,0,0,0,0,"Lithuania","LTU",19180
"6716",0.994576662927927,0.0585404479803702,0.00547302580140735,0.00547302580140735,0.399475817341997,0.279999522159407,"Luxembourg","LUX",19180
"6717",0,0,0.000781860828772478,0.000781860828772478,0.0197057731321925,0.00622447627116675,"Latvia","LVA",19180
"6718",0,0,0,0,0,0,"Saint Martin","MAF",19180
"6719",0,0,0,0,0,0,"Morocco","MAR",19180
"6720",0,0,0,0,0,0,"Monaco","MCO",19180
"6721",0,0,0,0,0,0,"Republic of Moldova","MDA",19180
"6722",0.887681870045998,0.716668193989329,0.0203283815480844,0.0203283815480844,0.007239438541481,0.250955693786977,"Mexico","MEX",19180
"6723",0,0,0.00625488663017983,0.00625488663017983,0.658653053496182,0.200097870700926,"Malta","MLT",19180
"6724",0,0,0,0,0,0,"Montenegro","MNE",19180
"6725",0,0,0,0,0,0,"Mozambique","MOZ",19180
"6726",0,0,0,0,0,0,"Martinique","MTQ",19180
"6727",0,0,0,0,0,0,"New Caledonia","NCL",19180
"6728",0.938822765513312,0.326690478442078,0.0242376856919468,0.0242376856919468,0.00526758660290561,0.201102336850959,"Nigeria","NGA",19180
"6729",1,0.229867019269209,0.272087568412823,0.272087568412823,0.739112057430555,0.515048697484677,"Netherlands","NLD",19180
"6730",0.992419396898739,0.146791226306915,0.0132916340891321,0.0132916340891321,0.112944196298043,0.210081506005914,"Norway","NOR",19180
"6731",0,0,0,0,0,0,"New Zealand","NZL",19180
"6732",0,0,0.000781860828772478,0.000781860828772478,0.00824852879149582,0.00278730296895774,"Panama","PAN",19180
"6733",0.817237406592066,0.685915064357522,0.0117279124315872,0.0117279124315872,0.0163147806381362,0.235058469806514,"Peru","PER",19180
"6734",0,0,0,0,0,0,"Philippines","PHL",19180
"6735",0.94591461516038,0.347766128411,0.0101641907740422,0.0101641907740422,0.0125788632837574,0.201891446830451,"Poland","POL",19180
"6736",0.903374638098946,0.368747982279523,0.000781860828772478,0.000781860828772478,0.0128932794085141,0.194999121210834,"Puerto Rico","PRI",19180
"6737",0.97139246154558,0.483866467188815,0.161063330727131,0.161063330727131,0.741575031134328,0.50518668094131,"Portugal","PRT",19180
"6738",0,0,0,0,0,0,"Paraguay","PRY",19180
"6739",0,0,0,0,0,0,"Qatar","QAT",19180
"6740",0.988932412846938,0.0791266199138398,0.00938232994526974,0.00938232994526974,0.023002048260875,0.170862401370487,"Romania","ROU",19180
"6741",0,0,0,0,0,0,"Russian Federation","RUS",19180
"6742",0,0,0,0,0,0,"Saudi Arabia","SAU",19180
"6743",0,0,0,0,0,0,"Sudan","SDN",19180
"6744",0,0,0.00156372165754496,0.00156372165754496,0.012319955001741,0.00432147516354028,"Singapore","SGP",19180
"6745",0,0,0,0,0,0,"El Salvador","SLV",19180
"6746",0,0,0,0,0,0,"San Marino","SMR",19180
"6747",0,0,0.000781860828772478,0.000781860828772478,0.00421632537331606,0.00157764194350381,"Serbia","SRB",19180
"6748",0,0,0.000781860828772478,0.000781860828772478,0.00669071456849983,0.00231995870205894,"Slovakia","SVK",19180
"6749",0.990690118137505,0.119598344601186,0.00625488663017983,0.00625488663017983,0.140631947791741,0.211234808400398,"Slovenia","SVN",19180
"6750",0.951381163659863,0.46770752239298,0.0297107114933542,0.0297107114933542,0.136067344164478,0.265567790754611,"Sweden","SWE",19180
"6751",0,0,0,0,0,0,"Thailand","THA",19180
"6752",0,0,0.000781860828772478,0.000781860828772478,0.000427817124162284,0.000441089468757677,"T鐪塺kiye","TUR",19180
"6753",0,0,0,0,0,0,"Ukraine","UKR",19180
"6754",0,0,0,0,0,0,"Uruguay","URY",19180
"6755",0.91084251639856,0.827860438929342,0.428459734167318,0.428459734167318,0.0598901151348978,0.450156371506582,"United States of America","USA",19180
"6756",0,0,0.00156372165754496,0.00156372165754496,0.00250642488789948,0.00137741612938783,"Venezuela (Bolivarian Republic of)","VEN",19180
"6757",0,0,0,0,0,0,"Viet Nam","VNM",19180
"6758",0,0,0.00156372165754496,0.00156372165754496,0.001206511905014,0.000987442234522184,"South Africa","ZAF",19180
"6759",0,0,0,0,0,0,"Aruba","ABW",19181
"6760",0,0,0,0,0,0,"Andorra","AND",19181
"6761",0,0,0,0,0,0,"United Arab Emirates","ARE",19181
"6762",0.472795515608019,0.471260742130891,0.00327868852459016,0.00327868852459016,0.00334320818737186,0.143922876526884,"Argentina","ARG",19181
"6763",0.983439549137601,0.231601418607797,0.010655737704918,0.010655737704918,0.0191879625244736,0.192274829001119,"Australia","AUS",19181
"6764",0.961087489986994,0.409835040437667,0.0295081967213115,0.0295081967213115,0.0531358962216191,0.23338242711871,"Austria","AUT",19181
"6765",0.970982347165811,0.580592250400791,0.118032786885246,0.118032786885246,0.473877260195275,0.422112482447671,"Belgium","BEL",19181
"6766",0,0,0.00245901639344262,0.00245901639344262,0.00906687289044769,0.00370366842451136,"Benin","BEN",19181
"6767",0,0,0.00245901639344262,0.00245901639344262,0.0167797316933297,0.00601752606537596,"Bulgaria","BGR",19181
"6768",0,0,0,0,0,0,"Bahrain","BHR",19181
"6769",0,0,0.000819672131147541,0.000819672131147541,0.0960234996003621,0.0291349187325676,"Bahamas","BHS",19181
"6770",0,0,0,0,0,0,"Bosnia and Herzegovina","BIH",19181
"6771",0,0,0,0,0,0,"Bermuda","BMU",19181
"6772",0.439845827361056,0.362189890785901,0,0,0,0.120305357722044,"Bolivia (Plurinational State of)","BOL",19181
"6773",0.877457848854523,1,0.115573770491803,0.115573770491803,0.0251610601910259,0.335396503582208,"Brazil","BRA",19181
"6774",0,0,0,0,0,0,"Barbados","BRB",19181
"6775",0,0,0.000819672131147541,0.000819672131147541,0.00768691638016683,0.00263394376650907,"Central African Republic","CAF",19181
"6776",0.98193907664439,0.167073204979817,0.277049180327869,0.277049180327869,0.338553376669265,0.384737527375558,"Canada","CAN",19181
"6777",0.95124053555774,0.661310597354616,0.0975409836065574,0.0975409836065574,0.521298656371709,0.437288660290989,"Switzerland","CHE",19181
"6778",0.821882091488579,0.633021427738474,0.00655737704918033,0.00655737704918033,0.0159577934671891,0.225645816743887,"Chile","CHL",19181
"6779",0,0,0.000819672131147541,0.000819672131147541,2.65065206641397e-05,0.000335820808658258,"China","CHN",19181
"6780",0,0,0.00327868852459016,0.00327868852459016,0.00553512697593561,0.00297201350261675,"Cameroon","CMR",19181
"6781",0,0,0.0639344262295082,0.0639344262295082,0.0316792212479623,0.035077536866192,"Democratic Republic of the Congo","COD",19181
"6782",0,0,0,0,0,0,"Congo","COG",19181
"6783",0.172141277429897,0.530229968461958,0.00409836065573771,0.00409836065573771,0.00372986724924303,0.108113991320846,"Colombia","COL",19181
"6784",0,0,0,0,0,0,"Costa Rica","CRI",19181
"6785",0,0,0,0,0,0,"Cuba","CUB",19181
"6786",0,0,0,0,0,0,"Cura鑾絘o","CUW",19181
"6787",0,0,0,0,0,0,"Cyprus","CYP",19181
"6788",0.994517351192433,0,0.00163934426229508,0.00163934426229508,0.00714820407914789,0.151977801607527,"Czechia","CZE",19181
"6789",0.960002772817536,0.870604167408797,1,1,0.558015514786473,0.841995695469892,"Germany","DEU",19181
"6790",0.965252863914944,0.422096255755488,0.0188524590163934,0.0188524590163934,0.151370680080936,0.261054555581403,"Denmark","DNK",19181
"6791",0,0,0.00163934426229508,0.00163934426229508,0.00695719717894797,0.00274289685860242,"Dominican Republic","DOM",19181
"6792",0,0.350110456829886,0.00163934426229508,0.00163934426229508,0.00425081938839054,0.0544475520459181,"Ecuador","ECU",19181
"6793",0,0,0,0,0,0,"Egypt","EGY",19181
"6794",0.965394686799506,0.605696478464643,0.998360655737705,0.998360655737705,1,0.935007937084704,"Spain","ESP",19181
"6795",0,0,0.00163934426229508,0.00163934426229508,0.0580109396818991,0.0180590196094878,"Estonia","EST",19181
"6796",0,0,0.00901639344262295,0.00901639344262295,0.0759927263760379,0.0264043752898605,"Finland","FIN",19181
"6797",0.95890777640885,0.804117557183732,0.398360655737705,0.398360655737705,0.284466729785544,0.509138081269633,"France","FRA",19181
"6798",0.966524616271291,0.817874555875204,0.807377049180328,0.807377049180328,0.552327365826962,0.756308905242194,"The United Kingdom","GBR",19181
"6799",0,0,0.000819672131147541,0.000819672131147541,0.00965921981468056,0.00322563479686318,"Georgia","GEO",19181
"6800",0,0,0.0155737704918033,0.0155737704918033,0.0226267056620013,0.0130175198953217,"Ghana","GHA",19181
"6801",0,0,0,0,0,0,"Gibraltar","GIB",19181
"6802",0,0,0,0,0,0,"Guadeloupe","GLP",19181
"6803",0.9791110277965,0.190081111434701,0.00901639344262295,0.00901639344262295,0.0408470291152496,0.191239486996304,"Greece","GRC",19181
"6804",0,0,0,0,0,0,"Greenland","GRL",19181
"6805",0.930463417149614,0.266805291874393,0,0,0,0.179590306353601,"Guatemala","GTM",19181
"6806",0,0,0,0,0,0,"Guam","GUM",19181
"6807",0,0,0,0,0,0,"Guyana","GUY",19181
"6808",0,0,0,0,0,0,"Honduras","HND",19181
"6809",0,0,0.000819672131147541,0.000819672131147541,0.0094360135208893,0.00315867290872581,"Croatia","HRV",19181
"6810",0.987604707301545,0.201282290220365,0.0163934426229508,0.0163934426229508,0.0798058852485475,0.208832192252031,"Hungary","HUN",19181
"6811",0,0,0,0,0,0,"Indonesia","IDN",19181
"6812",0,0,0,0,0,0,"India","IND",19181
"6813",0.947250095296597,0.507736267983844,0.0254098360655738,0.0254098360655738,0.237399120841522,0.299631625170752,"Ireland","IRL",19181
"6814",0,0,0,0,0,0,"Iran (Islamic Republic of)","IRN",19181
"6815",0,0,0.00491803278688525,0.00491803278688525,0.667581844173256,0.202241766366731,"Iceland","ISL",19181
"6816",0.967448812818528,0.450085527016605,0.0450819672131148,0.0450819672131148,0.237434619380584,0.301893323674691,"Israel","ISR",19181
"6817",0.953836729079816,0.667956719417907,0.174590163934426,0.174590163934426,0.135534046070082,0.353765296669454,"Italy","ITA",19181
"6818",0,0,0.000819672131147541,0.000819672131147541,0.0128652877890154,0.00418745518916363,"Jamaica","JAM",19181
"6819",0,0,0,0,0,0,"Jordan","JOR",19181
"6820",0,0,0,0,0,0,"Japan","JPN",19181
"6821",0,0,0.000819672131147541,0.000819672131147541,0.000747496199747758,0.000552117712383344,"Republic of Korea","KOR",19181
"6822",0,0,0.000819672131147541,0.000819672131147541,0.00572551138251728,0.0020455222672142,"Lebanon","LBN",19181
"6823",0,0,0,0,0,0,"Liberia","LBR",19181
"6824",0,0,0,0,0,0,"Lithuania","LTU",19181
"6825",0.994591622254152,0.0539581048094654,0.00573770491803279,0.00573770491803279,0.41948240589525,0.285422262795331,"Luxembourg","LUX",19181
"6826",0,0,0.000819672131147541,0.000819672131147541,0.0206926796683697,0.00653567275296992,"Latvia","LVA",19181
"6827",0,0,0,0,0,0,"Saint Martin","MAF",19181
"6828",0,0,0,0,0,0,"Morocco","MAR",19181
"6829",0,0,0,0,0,0,"Monaco","MCO",19181
"6830",0,0,0,0,0,0,"Republic of Moldova","MDA",19181
"6831",0.887991679951711,0.718642647512476,0.0213114754098361,0.0213114754098361,0.00760200483953547,0.251800340735423,"Mexico","MEX",19181
"6832",0,0,0.00655737704918033,0.00655737704918033,0.691639782776368,0.210114885652582,"Malta","MLT",19181
"6833",0,0,0,0,0,0,"Montenegro","MNE",19181
"6834",0,0,0,0,0,0,"Mozambique","MOZ",19181
"6835",0,0,0,0,0,0,"Martinique","MTQ",19181
"6836",0,0,0,0,0,0,"New Caledonia","NCL",19181
"6837",0.938991512208577,0.329122854239692,0.0254098360655738,0.0254098360655738,0.00553139841142552,0.202040508916898,"Nigeria","NGA",19181
"6838",1,0.199188161552051,0.285245901639344,0.285245901639344,0.776128342737011,0.526815087709649,"Netherlands","NLD",19181
