country,iso3,who_region,date,total_confirmed_cases,total_probable_cases,total_deaths,new_confirmed_cases,new_probable_cases,new_deaths,reference_date_in_num
Benin,BEN,African Region,2022/6/15,3,0,0,3,0,0,44727
Benin,BEN,African Region,2022/7/18,3,0,0,0,0,0,44760
Benin,BEN,African Region,2022/7/19,3,0,0,0,0,0,44761
Benin,BEN,African Region,2022/7/20,3,0,0,0,0,0,44762
Benin,BEN,African Region,2022/7/21,3,0,0,0,0,0,44763
Benin,BEN,African Region,2022/7/22,3,0,0,0,0,0,44764
Benin,BEN,African Region,2022/7/25,3,0,0,0,0,0,44767
Benin,BEN,African Region,2022/7/26,3,0,0,0,0,0,44768
Benin,BEN,African Region,2022/7/27,3,0,0,0,0,0,44769
Benin,BEN,African Region,2022/7/28,3,0,0,0,0,0,44770
Benin,BEN,African Region,2022/7/29,3,0,0,0,0,0,44771
Benin,BEN,African Region,2022/8/1,3,0,0,0,0,0,44774
Benin,BEN,African Region,2022/8/2,3,0,0,0,0,0,44775
Benin,BEN,African Region,2022/8/3,3,0,0,0,0,0,44776
Benin,BEN,African Region,2022/8/4,3,0,0,0,0,0,44777
Benin,BEN,African Region,2022/8/5,3,0,0,0,0,0,44778
Benin,BEN,African Region,2022/8/8,3,0,0,0,0,0,44781
Benin,BEN,African Region,2022/8/9,3,0,0,0,0,0,44782
Benin,BEN,African Region,2022/8/10,3,0,0,0,0,0,44783
Benin,BEN,African Region,2022/8/11,3,0,0,0,0,0,44784
Benin,BEN,African Region,2022/8/12,3,0,0,0,0,0,44785
Benin,BEN,African Region,2022/8/15,3,0,0,0,0,0,44788
Benin,BEN,African Region,2022/8/16,3,0,0,0,0,0,44789
Benin,BEN,African Region,2022/8/17,3,0,0,0,0,0,44790
Benin,BEN,African Region,2022/8/18,3,0,0,0,0,0,44791
Benin,BEN,African Region,2022/8/19,3,0,0,0,0,0,44792
Benin,BEN,African Region,2022/8/22,3,0,0,0,0,0,44795
Benin,BEN,African Region,2022/8/23,3,0,0,0,0,0,44796
Benin,BEN,African Region,2022/8/24,3,0,0,0,0,0,44797
Benin,BEN,African Region,2022/8/25,3,0,0,0,0,0,44798
Benin,BEN,African Region,2022/8/26,3,0,0,0,0,0,44799
Benin,BEN,African Region,2022/8/29,3,0,0,0,0,0,44802
Benin,BEN,African Region,2022/8/30,3,0,0,0,0,0,44803
Benin,BEN,African Region,2022/8/31,3,0,0,0,0,0,44804
Benin,BEN,African Region,2022/9/1,3,0,0,0,0,0,44805
Benin,BEN,African Region,2022/9/2,3,0,0,0,0,0,44806
Benin,BEN,African Region,2022/9/5,3,0,0,0,0,0,44809
Benin,BEN,African Region,2022/9/6,3,0,0,0,0,0,44810
Benin,BEN,African Region,2022/9/7,3,0,0,0,0,0,44811
Benin,BEN,African Region,2022/9/8,3,0,0,0,0,0,44812
Benin,BEN,African Region,2022/9/9,3,0,0,0,0,0,44813
Benin,BEN,African Region,2022/9/12,3,0,0,0,0,0,44816
Benin,BEN,African Region,2022/9/13,3,0,0,0,0,0,44817
Benin,BEN,African Region,2022/9/14,3,0,0,0,0,0,44818
Benin,BEN,African Region,2022/9/15,3,0,0,0,0,0,44819
Cameroon,CMR,African Region,2022/6/13,3,0,0,3,0,0,44725
Cameroon,CMR,African Region,2022/7/3,4,0,0,1,0,0,44745
Cameroon,CMR,African Region,2022/7/12,7,0,0,3,0,0,44754
Cameroon,CMR,African Region,2022/7/18,7,0,0,0,0,0,44760
Cameroon,CMR,African Region,2022/7/19,7,0,0,0,0,0,44761
Cameroon,CMR,African Region,2022/7/20,7,0,0,0,0,0,44762
Cameroon,CMR,African Region,2022/7/21,7,0,0,0,0,0,44763
Cameroon,CMR,African Region,2022/7/22,7,0,0,0,0,0,44764
Cameroon,CMR,African Region,2022/7/25,7,0,0,0,0,0,44767
Cameroon,CMR,African Region,2022/7/26,7,0,0,0,0,0,44768
Cameroon,CMR,African Region,2022/7/27,7,0,0,0,0,0,44769
Cameroon,CMR,African Region,2022/7/28,7,0,0,0,0,0,44770
Cameroon,CMR,African Region,2022/7/29,7,0,0,0,0,0,44771
Cameroon,CMR,African Region,2022/8/1,7,0,0,0,0,0,44774
Cameroon,CMR,African Region,2022/8/2,7,0,0,0,0,0,44775
Cameroon,CMR,African Region,2022/8/3,7,0,0,0,0,0,44776
Cameroon,CMR,African Region,2022/8/4,7,0,0,0,0,0,44777
Cameroon,CMR,African Region,2022/8/5,7,0,0,0,0,0,44778
Cameroon,CMR,African Region,2022/8/8,7,0,0,0,0,0,44781
Cameroon,CMR,African Region,2022/8/9,7,0,0,0,0,0,44782
Cameroon,CMR,African Region,2022/8/10,7,0,0,0,0,0,44783
Cameroon,CMR,African Region,2022/8/11,7,0,0,0,0,0,44784
Cameroon,CMR,African Region,2022/8/12,7,0,0,0,0,0,44785
Cameroon,CMR,African Region,2022/8/15,7,0,0,0,0,0,44788
Cameroon,CMR,African Region,2022/8/16,7,0,0,0,0,0,44789
Cameroon,CMR,African Region,2022/8/17,7,0,0,0,0,0,44790
Cameroon,CMR,African Region,2022/8/18,7,0,0,0,0,0,44791
Cameroon,CMR,African Region,2022/8/19,7,0,0,0,0,0,44792
Cameroon,CMR,African Region,2022/8/22,7,0,0,0,0,0,44795
Cameroon,CMR,African Region,2022/8/23,7,0,0,0,0,0,44796
Cameroon,CMR,African Region,2022/8/24,7,0,0,0,0,0,44797
Cameroon,CMR,African Region,2022/8/25,7,0,0,0,0,0,44798
Cameroon,CMR,African Region,2022/8/26,7,0,0,0,0,0,44799
Cameroon,CMR,African Region,2022/8/29,7,0,0,0,0,0,44802
Cameroon,CMR,African Region,2022/8/30,7,0,0,0,0,0,44803
Cameroon,CMR,African Region,2022/8/31,7,0,0,0,0,0,44804
Cameroon,CMR,African Region,2022/9/1,7,0,0,0,0,0,44805
Cameroon,CMR,African Region,2022/9/2,7,0,0,0,0,0,44806
Cameroon,CMR,African Region,2022/9/5,7,0,0,0,0,0,44809
Cameroon,CMR,African Region,2022/9/6,7,0,0,0,0,0,44810
Cameroon,CMR,African Region,2022/9/7,7,0,0,0,0,0,44811
Cameroon,CMR,African Region,2022/9/8,7,0,2,0,0,2,44812
Cameroon,CMR,African Region,2022/9/9,7,0,2,0,0,0,44813
Cameroon,CMR,African Region,2022/9/12,7,0,2,0,0,0,44816
Cameroon,CMR,African Region,2022/9/13,7,0,2,0,0,0,44817
Cameroon,CMR,African Region,2022/9/14,7,0,2,0,0,0,44818
Cameroon,CMR,African Region,2022/9/15,7,0,2,0,0,0,44819
Central African Republic,CAF,African Region,2022/2/13,1,0,0,1,0,0,44605
Central African Republic,CAF,African Region,2022/2/20,2,0,0,1,0,0,44612
Central African Republic,CAF,African Region,2022/7/3,3,0,2,1,0,2,44745
Central African Republic,CAF,African Region,2022/7/18,3,0,2,0,0,0,44760
Central African Republic,CAF,African Region,2022/7/19,3,0,2,0,0,0,44761
Central African Republic,CAF,African Region,2022/7/20,3,0,2,0,0,0,44762
Central African Republic,CAF,African Region,2022/7/21,3,0,2,0,0,0,44763
Central African Republic,CAF,African Region,2022/7/22,3,0,2,0,0,0,44764
Central African Republic,CAF,African Region,2022/7/25,3,0,2,0,0,0,44767
Central African Republic,CAF,African Region,2022/7/26,3,0,2,0,0,0,44768
Central African Republic,CAF,African Region,2022/7/27,3,0,2,0,0,0,44769
Central African Republic,CAF,African Region,2022/7/28,3,0,2,0,0,0,44770
Central African Republic,CAF,African Region,2022/7/29,3,0,2,0,0,0,44771
Central African Republic,CAF,African Region,2022/8/1,3,0,2,0,0,0,44774
Central African Republic,CAF,African Region,2022/8/2,3,0,2,0,0,0,44775
Central African Republic,CAF,African Region,2022/8/3,3,0,2,0,0,0,44776
Central African Republic,CAF,African Region,2022/8/4,3,0,2,0,0,0,44777
Central African Republic,CAF,African Region,2022/8/5,3,0,2,0,0,0,44778
Central African Republic,CAF,African Region,2022/8/8,3,0,2,0,0,0,44781
Central African Republic,CAF,African Region,2022/8/9,3,0,2,0,0,0,44782
Central African Republic,CAF,African Region,2022/8/10,3,0,2,0,0,0,44783
Central African Republic,CAF,African Region,2022/8/11,3,0,2,0,0,0,44784
Central African Republic,CAF,African Region,2022/8/12,3,0,2,0,0,0,44785
Central African Republic,CAF,African Region,2022/8/15,3,0,2,0,0,0,44788
Central African Republic,CAF,African Region,2022/8/16,3,0,2,0,0,0,44789
Central African Republic,CAF,African Region,2022/8/17,3,0,2,0,0,0,44790
Central African Republic,CAF,African Region,2022/8/18,3,0,2,0,0,0,44791
Central African Republic,CAF,African Region,2022/8/19,3,0,2,0,0,0,44792
Central African Republic,CAF,African Region,2022/8/22,3,0,2,0,0,0,44795
Central African Republic,CAF,African Region,2022/8/23,3,0,2,0,0,0,44796
Central African Republic,CAF,African Region,2022/8/24,3,0,2,0,0,0,44797
Central African Republic,CAF,African Region,2022/8/25,3,0,2,0,0,0,44798
Central African Republic,CAF,African Region,2022/8/26,3,0,2,0,0,0,44799
Central African Republic,CAF,African Region,2022/8/29,3,0,2,0,0,0,44802
Central African Republic,CAF,African Region,2022/8/30,3,0,2,0,0,0,44803
Central African Republic,CAF,African Region,2022/8/31,3,0,2,0,0,0,44804
Central African Republic,CAF,African Region,2022/9/1,8,0,2,5,0,0,44805
Central African Republic,CAF,African Region,2022/9/2,8,0,2,0,0,0,44806
Central African Republic,CAF,African Region,2022/9/5,8,0,2,0,0,0,44809
Central African Republic,CAF,African Region,2022/9/6,8,0,2,0,0,0,44810
Central African Republic,CAF,African Region,2022/9/7,8,0,2,0,0,0,44811
Central African Republic,CAF,African Region,2022/9/8,8,0,2,0,0,0,44812
Central African Republic,CAF,African Region,2022/9/9,8,0,2,0,0,0,44813
Central African Republic,CAF,African Region,2022/9/12,8,0,2,0,0,0,44816
Central African Republic,CAF,African Region,2022/9/13,8,0,2,0,0,0,44817
Central African Republic,CAF,African Region,2022/9/14,8,0,2,0,0,0,44818
Central African Republic,CAF,African Region,2022/9/15,8,0,2,0,0,0,44819
Congo,COG,African Region,2022/5/21,2,0,0,2,0,0,44702
Congo,COG,African Region,2022/7/3,2,0,0,0,0,0,44745
Congo,COG,African Region,2022/7/18,2,0,0,0,0,0,44760
Congo,COG,African Region,2022/7/19,2,0,0,0,0,0,44761
Congo,COG,African Region,2022/7/20,2,0,0,0,0,0,44762
Congo,COG,African Region,2022/7/21,2,0,0,0,0,0,44763
Congo,COG,African Region,2022/7/22,2,0,0,0,0,0,44764
Congo,COG,African Region,2022/7/25,2,0,0,0,0,0,44767
Congo,COG,African Region,2022/7/26,2,0,0,0,0,0,44768
Congo,COG,African Region,2022/7/27,2,0,0,0,0,0,44769
Congo,COG,African Region,2022/7/28,2,0,0,0,0,0,44770
Congo,COG,African Region,2022/7/29,2,0,0,0,0,0,44771
Congo,COG,African Region,2022/8/1,2,0,0,0,0,0,44774
Congo,COG,African Region,2022/8/2,2,0,0,0,0,0,44775
Congo,COG,African Region,2022/8/3,2,0,0,0,0,0,44776
Congo,COG,African Region,2022/8/4,2,0,0,0,0,0,44777
Congo,COG,African Region,2022/8/5,2,0,0,0,0,0,44778
Congo,COG,African Region,2022/8/8,3,0,0,1,0,0,44781
Congo,COG,African Region,2022/8/9,3,0,0,0,0,0,44782
Congo,COG,African Region,2022/8/10,3,0,0,0,0,0,44783
Congo,COG,African Region,2022/8/11,3,0,0,0,0,0,44784
Congo,COG,African Region,2022/8/12,3,0,0,0,0,0,44785
Congo,COG,African Region,2022/8/15,3,0,0,0,0,0,44788
Congo,COG,African Region,2022/8/16,3,0,0,0,0,0,44789
Congo,COG,African Region,2022/8/17,3,0,0,0,0,0,44790
Congo,COG,African Region,2022/8/18,3,0,0,0,0,0,44791
Congo,COG,African Region,2022/8/19,3,0,0,0,0,0,44792
Congo,COG,African Region,2022/8/22,3,0,0,0,0,0,44795
Congo,COG,African Region,2022/8/23,3,0,0,0,0,0,44796
Congo,COG,African Region,2022/8/24,3,0,0,0,0,0,44797
Congo,COG,African Region,2022/8/25,3,0,0,0,0,0,44798
Congo,COG,African Region,2022/8/26,3,0,0,0,0,0,44799
Congo,COG,African Region,2022/8/29,3,0,0,0,0,0,44802
Congo,COG,African Region,2022/8/30,3,0,0,0,0,0,44803
Congo,COG,African Region,2022/8/31,3,0,0,0,0,0,44804
Congo,COG,African Region,2022/9/1,3,0,0,0,0,0,44805
Congo,COG,African Region,2022/9/2,3,0,0,0,0,0,44806
Congo,COG,African Region,2022/9/5,3,0,0,0,0,0,44809
Congo,COG,African Region,2022/9/6,3,0,0,0,0,0,44810
Congo,COG,African Region,2022/9/7,3,0,0,0,0,0,44811
Congo,COG,African Region,2022/9/8,3,0,0,0,0,0,44812
Congo,COG,African Region,2022/9/9,3,0,0,0,0,0,44813
Congo,COG,African Region,2022/9/12,3,0,0,0,0,0,44816
Congo,COG,African Region,2022/9/13,3,0,0,0,0,0,44817
Congo,COG,African Region,2022/9/14,3,0,0,0,0,0,44818
Congo,COG,African Region,2022/9/15,5,0,0,2,0,0,44819
Democratic Republic of the Congo,COD,African Region,2022/6/13,10,0,0,10,0,0,44725
Democratic Republic of the Congo,COD,African Region,2022/7/3,78,0,0,68,0,0,44745
Democratic Republic of the Congo,COD,African Region,2022/7/11,85,0,0,7,0,0,44753
Democratic Republic of the Congo,COD,African Region,2022/7/18,163,0,0,78,0,0,44760
Democratic Republic of the Congo,COD,African Region,2022/7/19,163,0,0,0,0,0,44761
Democratic Republic of the Congo,COD,African Region,2022/7/20,163,0,0,0,0,0,44762
Democratic Republic of the Congo,COD,African Region,2022/7/21,163,0,0,0,0,0,44763
Democratic Republic of the Congo,COD,African Region,2022/7/22,163,0,0,0,0,0,44764
Democratic Republic of the Congo,COD,African Region,2022/7/25,163,0,0,0,0,0,44767
Democratic Republic of the Congo,COD,African Region,2022/7/26,163,0,0,0,0,0,44768
Democratic Republic of the Congo,COD,African Region,2022/7/27,163,0,0,0,0,0,44769
Democratic Republic of the Congo,COD,African Region,2022/7/28,163,0,0,0,0,0,44770
Democratic Republic of the Congo,COD,African Region,2022/7/29,163,0,0,0,0,0,44771
Democratic Republic of the Congo,COD,African Region,2022/8/1,163,0,0,0,0,0,44774
Democratic Republic of the Congo,COD,African Region,2022/8/2,163,0,0,0,0,0,44775
Democratic Republic of the Congo,COD,African Region,2022/8/3,163,0,0,0,0,0,44776
Democratic Republic of the Congo,COD,African Region,2022/8/4,163,0,0,0,0,0,44777
Democratic Republic of the Congo,COD,African Region,2022/8/5,163,0,0,0,0,0,44778
Democratic Republic of the Congo,COD,African Region,2022/8/8,163,0,0,0,0,0,44781
Democratic Republic of the Congo,COD,African Region,2022/8/9,163,0,0,0,0,0,44782
Democratic Republic of the Congo,COD,African Region,2022/8/10,163,0,0,0,0,0,44783
Democratic Republic of the Congo,COD,African Region,2022/8/11,163,0,0,0,0,0,44784
Democratic Republic of the Congo,COD,African Region,2022/8/12,163,0,0,0,0,0,44785
Democratic Republic of the Congo,COD,African Region,2022/8/15,163,0,0,0,0,0,44788
Democratic Republic of the Congo,COD,African Region,2022/8/16,163,0,0,0,0,0,44789
Democratic Republic of the Congo,COD,African Region,2022/8/17,163,0,0,0,0,0,44790
Democratic Republic of the Congo,COD,African Region,2022/8/18,163,0,0,0,0,0,44791
Democratic Republic of the Congo,COD,African Region,2022/8/19,163,0,0,0,0,0,44792
Democratic Republic of the Congo,COD,African Region,2022/8/22,163,0,0,0,0,0,44795
Democratic Republic of the Congo,COD,African Region,2022/8/23,163,0,0,0,0,0,44796
Democratic Republic of the Congo,COD,African Region,2022/8/24,163,0,0,0,0,0,44797
Democratic Republic of the Congo,COD,African Region,2022/8/25,195,0,0,32,0,0,44798
Democratic Republic of the Congo,COD,African Region,2022/8/26,195,0,0,0,0,0,44799
Democratic Republic of the Congo,COD,African Region,2022/8/29,195,0,0,0,0,0,44802
Democratic Republic of the Congo,COD,African Region,2022/8/30,195,0,0,0,0,0,44803
Democratic Republic of the Congo,COD,African Region,2022/8/31,195,0,0,0,0,0,44804
Democratic Republic of the Congo,COD,African Region,2022/9/1,195,0,0,0,0,0,44805
Democratic Republic of the Congo,COD,African Region,2022/9/2,195,0,0,0,0,0,44806
Democratic Republic of the Congo,COD,African Region,2022/9/5,195,0,0,0,0,0,44809
Democratic Republic of the Congo,COD,African Region,2022/9/6,195,0,0,0,0,0,44810
Democratic Republic of the Congo,COD,African Region,2022/9/7,195,0,0,0,0,0,44811
Democratic Republic of the Congo,COD,African Region,2022/9/8,195,0,0,0,0,0,44812
Democratic Republic of the Congo,COD,African Region,2022/9/9,195,0,0,0,0,0,44813
Democratic Republic of the Congo,COD,African Region,2022/9/12,195,0,0,0,0,0,44816
Democratic Republic of the Congo,COD,African Region,2022/9/13,195,0,0,0,0,0,44817
Democratic Republic of the Congo,COD,African Region,2022/9/14,195,0,0,0,0,0,44818
Democratic Republic of the Congo,COD,African Region,2022/9/15,195,0,0,0,0,0,44819
Ghana,GHA,African Region,2022/6/13,5,0,0,5,0,0,44725
Ghana,GHA,African Region,2022/7/3,19,0,0,14,0,0,44745
Ghana,GHA,African Region,2022/7/18,19,0,0,0,0,0,44760
Ghana,GHA,African Region,2022/7/19,19,0,0,0,0,0,44761
Ghana,GHA,African Region,2022/7/20,19,0,0,0,0,0,44762
Ghana,GHA,African Region,2022/7/21,19,0,0,0,0,0,44763
Ghana,GHA,African Region,2022/7/22,19,0,0,0,0,0,44764
Ghana,GHA,African Region,2022/7/25,19,0,0,0,0,0,44767
Ghana,GHA,African Region,2022/7/26,30,0,0,11,0,0,44768
Ghana,GHA,African Region,2022/7/27,30,0,0,0,0,0,44769
Ghana,GHA,African Region,2022/7/28,30,0,0,0,0,0,44770
Ghana,GHA,African Region,2022/7/29,30,0,0,0,0,0,44771
Ghana,GHA,African Region,2022/8/1,34,0,0,4,0,0,44774
Ghana,GHA,African Region,2022/8/2,34,0,1,0,0,1,44775
Ghana,GHA,African Region,2022/8/3,34,0,1,0,0,0,44776
Ghana,GHA,African Region,2022/8/4,35,0,1,1,0,0,44777
Ghana,GHA,African Region,2022/8/5,35,0,1,0,0,0,44778
Ghana,GHA,African Region,2022/8/8,35,0,1,0,0,0,44781
Ghana,GHA,African Region,2022/8/9,35,0,1,0,0,0,44782
Ghana,GHA,African Region,2022/8/10,47,0,1,12,0,0,44783
Ghana,GHA,African Region,2022/8/11,47,0,1,0,0,0,44784
Ghana,GHA,African Region,2022/8/12,47,0,1,0,0,0,44785
Ghana,GHA,African Region,2022/8/15,47,0,1,0,0,0,44788
Ghana,GHA,African Region,2022/8/16,47,0,1,0,0,0,44789
Ghana,GHA,African Region,2022/8/17,47,0,1,0,0,0,44790
Ghana,GHA,African Region,2022/8/18,47,0,1,0,0,0,44791
Ghana,GHA,African Region,2022/8/19,47,0,1,0,0,0,44792
Ghana,GHA,African Region,2022/8/22,47,0,1,0,0,0,44795
Ghana,GHA,African Region,2022/8/23,47,0,1,0,0,0,44796
Ghana,GHA,African Region,2022/8/24,47,0,1,0,0,0,44797
Ghana,GHA,African Region,2022/8/25,56,0,3,9,0,2,44798
Ghana,GHA,African Region,2022/8/26,56,0,3,0,0,0,44799
Ghana,GHA,African Region,2022/8/29,56,0,3,0,0,0,44802
Ghana,GHA,African Region,2022/8/30,56,0,3,0,0,0,44803
Ghana,GHA,African Region,2022/8/31,56,0,3,0,0,0,44804
Ghana,GHA,African Region,2022/9/1,76,0,4,20,0,1,44805
Ghana,GHA,African Region,2022/9/2,76,0,4,0,0,0,44806
Ghana,GHA,African Region,2022/9/5,76,0,4,0,0,0,44809
Ghana,GHA,African Region,2022/9/6,76,0,4,0,0,0,44810
Ghana,GHA,African Region,2022/9/7,76,0,4,0,0,0,44811
Ghana,GHA,African Region,2022/9/8,76,0,4,0,0,0,44812
Ghana,GHA,African Region,2022/9/9,76,0,4,0,0,0,44813
Ghana,GHA,African Region,2022/9/12,84,0,4,8,0,0,44816
Ghana,GHA,African Region,2022/9/13,84,0,4,0,0,0,44817
Ghana,GHA,African Region,2022/9/14,84,0,4,0,0,0,44818
Ghana,GHA,African Region,2022/9/15,84,0,4,0,0,0,44819
Liberia,LBR,African Region,2022/8/1,1,0,0,1,0,0,44774
Liberia,LBR,African Region,2022/8/2,1,0,0,0,0,0,44775
Liberia,LBR,African Region,2022/8/3,2,0,0,1,0,0,44776
Liberia,LBR,African Region,2022/8/4,2,0,0,0,0,0,44777
Liberia,LBR,African Region,2022/8/5,2,0,0,0,0,0,44778
Liberia,LBR,African Region,2022/8/8,2,0,0,0,0,0,44781
Liberia,LBR,African Region,2022/8/9,2,0,0,0,0,0,44782
Liberia,LBR,African Region,2022/8/10,2,0,0,0,0,0,44783
Liberia,LBR,African Region,2022/8/11,2,0,0,0,0,0,44784
Liberia,LBR,African Region,2022/8/12,2,0,0,0,0,0,44785
Liberia,LBR,African Region,2022/8/15,2,0,0,0,0,0,44788
Liberia,LBR,African Region,2022/8/16,2,0,0,0,0,0,44789
Liberia,LBR,African Region,2022/8/17,2,0,0,0,0,0,44790
Liberia,LBR,African Region,2022/8/18,2,0,0,0,0,0,44791
Liberia,LBR,African Region,2022/8/19,2,0,0,0,0,0,44792
Liberia,LBR,African Region,2022/8/22,2,0,0,0,0,0,44795
Liberia,LBR,African Region,2022/8/23,2,0,0,0,0,0,44796
Liberia,LBR,African Region,2022/8/24,2,0,0,0,0,0,44797
Liberia,LBR,African Region,2022/8/25,2,0,0,0,0,0,44798
Liberia,LBR,African Region,2022/8/26,2,0,0,0,0,0,44799
Liberia,LBR,African Region,2022/8/29,2,0,0,0,0,0,44802
Liberia,LBR,African Region,2022/8/30,2,0,0,0,0,0,44803
Liberia,LBR,African Region,2022/8/31,2,0,0,0,0,0,44804
Liberia,LBR,African Region,2022/9/1,2,0,0,0,0,0,44805
Liberia,LBR,African Region,2022/9/2,2,0,0,0,0,0,44806
Liberia,LBR,African Region,2022/9/5,2,0,0,0,0,0,44809
Liberia,LBR,African Region,2022/9/6,2,0,0,0,0,0,44810
Liberia,LBR,African Region,2022/9/7,2,0,0,0,0,0,44811
Liberia,LBR,African Region,2022/9/8,2,0,0,0,0,0,44812
Liberia,LBR,African Region,2022/9/9,2,0,0,0,0,0,44813
Liberia,LBR,African Region,2022/9/12,3,0,0,1,0,0,44816
Liberia,LBR,African Region,2022/9/13,3,0,0,0,0,0,44817
Liberia,LBR,African Region,2022/9/14,3,0,0,0,0,0,44818
Liberia,LBR,African Region,2022/9/15,3,0,0,0,0,0,44819
Nigeria,NGA,African Region,2022/1/2,1,0,0,1,0,0,44563
Nigeria,NGA,African Region,2022/1/9,2,0,0,1,0,0,44570
Nigeria,NGA,African Region,2022/1/16,3,0,0,1,0,0,44577
Nigeria,NGA,African Region,2022/2/20,4,0,0,1,0,0,44612
Nigeria,NGA,African Region,2022/3/6,6,0,0,2,0,0,44626
Nigeria,NGA,African Region,2022/3/13,9,0,0,3,0,0,44633
Nigeria,NGA,African Region,2022/3/20,10,0,0,1,0,0,44640
Nigeria,NGA,African Region,2022/4/3,11,0,0,1,0,0,44654
Nigeria,NGA,African Region,2022/4/10,13,0,0,2,0,0,44661
Nigeria,NGA,African Region,2022/4/17,15,0,0,2,0,0,44668
Nigeria,NGA,African Region,2022/5/15,19,0,0,4,0,0,44696
Nigeria,NGA,African Region,2022/5/29,21,0,0,2,0,0,44710
Nigeria,NGA,African Region,2022/6/5,31,0,1,10,0,1,44717
Nigeria,NGA,African Region,2022/6/12,36,0,1,5,0,0,44724
Nigeria,NGA,African Region,2022/6/21,41,0,1,5,0,0,44733
Nigeria,NGA,African Region,2022/6/26,62,0,1,21,0,0,44738
Nigeria,NGA,African Region,2022/7/11,84,0,3,22,0,2,44753
Nigeria,NGA,African Region,2022/7/18,101,0,3,17,0,0,44760
Nigeria,NGA,African Region,2022/7/19,101,0,3,0,0,0,44761
Nigeria,NGA,African Region,2022/7/20,101,0,3,0,0,0,44762
Nigeria,NGA,African Region,2022/7/21,101,0,3,0,0,0,44763
Nigeria,NGA,African Region,2022/7/22,101,0,3,0,0,0,44764
Nigeria,NGA,African Region,2022/7/25,101,0,3,0,0,0,44767
Nigeria,NGA,African Region,2022/7/26,117,0,3,16,0,0,44768
Nigeria,NGA,African Region,2022/7/27,117,0,3,0,0,0,44769
Nigeria,NGA,African Region,2022/7/28,117,0,3,0,0,0,44770
Nigeria,NGA,African Region,2022/7/29,117,0,3,0,0,0,44771
Nigeria,NGA,African Region,2022/8/1,133,0,3,16,0,0,44774
Nigeria,NGA,African Region,2022/8/2,133,0,3,0,0,0,44775
Nigeria,NGA,African Region,2022/8/3,133,0,3,0,0,0,44776
Nigeria,NGA,African Region,2022/8/4,133,0,3,0,0,0,44777
Nigeria,NGA,African Region,2022/8/5,157,0,4,24,0,1,44778
Nigeria,NGA,African Region,2022/8/8,157,0,4,0,0,0,44781
Nigeria,NGA,African Region,2022/8/9,157,0,4,0,0,0,44782
Nigeria,NGA,African Region,2022/8/10,157,0,4,0,0,0,44783
Nigeria,NGA,African Region,2022/8/11,157,0,4,0,0,0,44784
Nigeria,NGA,African Region,2022/8/12,157,0,4,0,0,0,44785
Nigeria,NGA,African Region,2022/8/15,157,0,4,0,0,0,44788
Nigeria,NGA,African Region,2022/8/16,172,0,4,15,0,0,44789
Nigeria,NGA,African Region,2022/8/17,172,0,4,0,0,0,44790
Nigeria,NGA,African Region,2022/8/18,172,0,4,0,0,0,44791
Nigeria,NGA,African Region,2022/8/19,172,0,4,0,0,0,44792
Nigeria,NGA,African Region,2022/8/22,172,0,4,0,0,0,44795
Nigeria,NGA,African Region,2022/8/23,172,0,4,0,0,0,44796
Nigeria,NGA,African Region,2022/8/24,172,0,4,0,0,0,44797
Nigeria,NGA,African Region,2022/8/25,172,0,4,0,0,0,44798
Nigeria,NGA,African Region,2022/8/26,172,0,4,0,0,0,44799
Nigeria,NGA,African Region,2022/8/29,172,0,4,0,0,0,44802
Nigeria,NGA,African Region,2022/8/30,172,0,4,0,0,0,44803
Nigeria,NGA,African Region,2022/8/31,220,0,4,48,0,0,44804
Nigeria,NGA,African Region,2022/9/1,220,0,4,0,0,0,44805
Nigeria,NGA,African Region,2022/9/2,220,0,4,0,0,0,44806
Nigeria,NGA,African Region,2022/9/5,220,0,4,0,0,0,44809
Nigeria,NGA,African Region,2022/9/6,220,0,4,0,0,0,44810
Nigeria,NGA,African Region,2022/9/7,220,0,4,0,0,0,44811
Nigeria,NGA,African Region,2022/9/8,277,0,6,57,0,2,44812
Nigeria,NGA,African Region,2022/9/9,277,0,6,0,0,0,44813
Nigeria,NGA,African Region,2022/9/12,277,0,6,0,0,0,44816
Nigeria,NGA,African Region,2022/9/13,277,0,6,0,0,0,44817
Nigeria,NGA,African Region,2022/9/14,277,0,6,0,0,0,44818
Nigeria,NGA,African Region,2022/9/15,277,0,6,0,0,0,44819
South Africa,ZAF,African Region,2022/6/23,1,0,0,1,0,0,44735
South Africa,ZAF,African Region,2022/6/28,2,0,0,1,0,0,44740
South Africa,ZAF,African Region,2022/7/14,3,0,0,1,0,0,44756
South Africa,ZAF,African Region,2022/7/18,3,0,0,0,0,0,44760
South Africa,ZAF,African Region,2022/7/19,3,0,0,0,0,0,44761
South Africa,ZAF,African Region,2022/7/20,3,0,0,0,0,0,44762
South Africa,ZAF,African Region,2022/7/21,3,0,0,0,0,0,44763
South Africa,ZAF,African Region,2022/7/22,3,0,0,0,0,0,44764
South Africa,ZAF,African Region,2022/7/25,3,0,0,0,0,0,44767
South Africa,ZAF,African Region,2022/7/26,3,0,0,0,0,0,44768
South Africa,ZAF,African Region,2022/7/27,3,0,0,0,0,0,44769
South Africa,ZAF,African Region,2022/7/28,3,0,0,0,0,0,44770
South Africa,ZAF,African Region,2022/7/29,3,0,0,0,0,0,44771
